geoid,b19013001,b19013001_moe
14000US47019071600,31204,8091
14000US47019071700,34980,5594
14000US47021070104,44683,9325
14000US47021070203,54795,7173
14000US47021070201,82288,6469
14000US47021070300,52153,9314
14000US47023970200,37219,9520
14000US47021070202,53632,5087
14000US47021070401,65167,11577
14000US47025970400,35417,16537
14000US47021070402,70505,6835
14000US47023970100,53306,9723
14000US47023970300,47164,11492
14000US47025970100,36932,6829
14000US47025970200,40848,6777
14000US47025970500,32003,6361
14000US47025970300,28372,5240
14000US47025970600,43924,7158
14000US47025970900,31899,4686
14000US47025970700,34901,7373
14000US47027955000,30938,5151
14000US47029920300,43750,5625
14000US47025970800,34960,7887
14000US47027955100,32978,10737
14000US47029920700,40700,12066
14000US47029920100,37991,7252
14000US47029920200,28951,7518
14000US47029920400,27284,4664
14000US47029920501,23654,4144
14000US47029980100,,
14000US47029920502,43148,10128
14000US47029920600,26609,7829
14000US47031970100,56563,11193
14000US47031970200,47121,7508
14000US47031970400,50922,9288
14000US47031970300,53722,5411
14000US47033961100,35844,8106
14000US47031970500,55625,9480
14000US47031970600,46977,4315
14000US47031970700,47835,5162
14000US47031970802,58810,9826
14000US47033961200,39265,11305
14000US47031970900,31276,4762
14000US47031971000,43391,8582
14000US47031980100,,
14000US47033961000,43095,5809
14000US47031970801,47887,8312
14000US47035970102,46509,4380
14000US47033961300,39438,5141
14000US47033961400,49398,6614
14000US47035970101,54694,6036
14000US47035970701,52823,5514
14000US47035970200,48275,7435
14000US47035970301,41120,4941
14000US47035970302,47533,4220
14000US47035970400,28837,6372
14000US47035970501,34148,9668
14000US47035970702,39591,4988
14000US47035970502,31054,4882
14000US47035970601,52404,8711
14000US47035970602,47471,7668
14000US47035970603,50625,11216
14000US47035970800,39857,6465
14000US47037010105,58664,8777
14000US47037010103,66898,5971
14000US47037010104,66598,10487
14000US47037010502,53912,7646
14000US47037010106,57775,8317
14000US47037010201,60948,10151
14000US47037010202,75380,6918
14000US47037010301,52000,6280
14000US47037010302,47411,8187
14000US47037010601,62734,12905
14000US47037010303,52209,8497
14000US47037010401,46988,5268
14000US47037010402,29851,10872
14000US47037010501,59545,14758
14000US47037010602,46139,6097
14000US47037010701,38690,6290
14000US47037010801,50343,5161
14000US47037010702,24280,2030
14000US47037011400,44492,8526
14000US47037010802,47206,7579
14000US47037010901,58750,13555
14000US47037010903,35976,3520
14000US47037010904,22210,6368
14000US47037011001,36394,9111
14000US47037011002,48314,5677
14000US47037011100,77731,5847
14000US47037011500,54889,9344
14000US47037011200,60255,8821
14000US47037011300,41094,5908
14000US47037011600,64750,8360
14000US47037011900,39877,4448
14000US47037011700,69886,7554
14000US47037011800,32727,6667
14000US47037012100,96295,24520
14000US47037012702,55841,13393
14000US47037013201,51893,3606
14000US47037012801,34967,11365
14000US47037012200,79000,14768
14000US47037012600,41723,5545
14000US47037013202,62533,5881
14000US47037012701,32258,5604
14000US47037013601,26024,1779
14000US47037012802,43429,7785
14000US47037013000,,
14000US47037013100,62750,13286
14000US47037013300,51863,14684
14000US47037013400,90800,17671
14000US47037013500,59866,11165
14000US47037015200,68971,3867
14000US47037014200,20625,2884
14000US47037014300,32193,7786
14000US47037014400,35833,10296
14000US47037013602,32845,8072
14000US47037013700,28935,5055
14000US47037013800,33118,2229
14000US47037013900,25521,5141
14000US47037015300,62600,11841
14000US47037015405,56336,8632
14000US47037014800,14066,4905
14000US47037015100,56881,6053
14000US47037015401,77039,19022
14000US47037015402,65792,6507
14000US47037015404,42409,5592
14000US47037015612,60000,10240
14000US47037015501,56765,5768
14000US47037015618,53569,8437
14000US47037015502,42123,7222
14000US47037015609,61544,8551
14000US47037015613,37467,4852
14000US47037015619,70000,8215
14000US47037015614,57457,7864
14000US47037015615,42306,7446
14000US47037015617,64878,8480
14000US47037015610,70388,9710
14000US47037015624,56005,3396
14000US47037015620,44558,8034
14000US47037015622,83516,11440
14000US47037015623,38320,14481
14000US47037015803,35660,3800
14000US47037015625,56952,11007
14000US47037015626,46935,6622
14000US47037015627,52244,9049
14000US47037015628,46197,5831
14000US47037015629,53293,8507
14000US47037015804,44357,5667
14000US47037015630,57206,15031
14000US47037015631,75158,9415
14000US47037015700,47500,17744
14000US47037016200,27250,7544
14000US47037015900,14155,3519
14000US47037015802,38076,4253
14000US47037016000,40430,7244
14000US47037016100,36568,8182
14000US47037016300,36281,11249
14000US47037017200,41463,7085
14000US47037016400,40000,11936
14000US47037016500,54333,6580
14000US47037016600,50559,8759
14000US47037016700,110154,19594
14000US47037016800,60652,18541
14000US47037017300,42650,10381
14000US47037016900,94608,18584
14000US47037017000,88833,18604
14000US47037017100,72083,15586
14000US47037017401,44889,4823
14000US47037017402,39629,4386
14000US47037017701,131065,8607
14000US47037017500,33836,5226
14000US47037018203,147000,42929
14000US47037017702,99821,15770
14000US47037017800,76014,14822
14000US47037017901,95966,31594
14000US47037017902,117763,22547
14000US47037018405,96875,10642
14000US47037018000,100714,10602
14000US47037018101,39400,12569
14000US47037018102,89444,17690
14000US47037018201,100688,15286
14000US47037018202,63099,9436
14000US47037018301,70929,17148
14000US47037018500,160694,25306
14000US47037018302,89511,18948
14000US47037018401,57384,8070
14000US47037018407,101833,6157
14000US47037018404,74327,11750
14000US47037018408,115116,17475
14000US47037018803,62165,15907
14000US47037018409,65048,5217
14000US47037018410,56632,9774
14000US47037018601,173571,24763
14000US47037018602,181250,33942
14000US47037018700,159688,10746
14000US47037018804,119500,13912
14000US47037018801,104222,17567
14000US47037018901,53750,8370
14000US47037018902,62893,6486
14000US47037018904,57790,7958
14000US47037019110,53339,8848
14000US47037019006,48316,7717
14000US47037018905,50490,5871
14000US47037019003,41541,7176
14000US47037019111,43981,3910
14000US47037019004,38682,6082
14000US47037019005,26618,8100
14000US47037019105,44250,12077
14000US47037019106,58569,5848
14000US47037019108,31789,7315
14000US47037019109,49487,10423
14000US47037019112,63906,9014
14000US47037019114,86611,16280
14000US47037019400,71593,8971
14000US47037019115,111719,16378
14000US47037019116,69768,15868
14000US47039955002,30000,6997
14000US47037019117,73995,11752
14000US47037019118,56468,5403
14000US47037019200,52917,14396
14000US47037019300,12128,1953
14000US47037019500,73393,5059
14000US47037019600,56011,4807
14000US47039955101,42798,7733
14000US47037980100,,
14000US47039955102,44949,8472
14000US47037980200,,
14000US47039955001,40433,8579
14000US47041920101,61375,15412
14000US47041920200,44462,4974
14000US47041920102,37759,5789
14000US47041920300,45044,5599
14000US47043060602,37415,7735
14000US47043060100,53400,8963
14000US47043060200,42195,5200
14000US47043060300,48858,5758
14000US47043060401,64704,12590
14000US47043060402,74925,5548
14000US47043060501,49030,10688
14000US47043060700,47554,3685
14000US47043060502,58125,12998
14000US47045964400,29771,5087
14000US47043060601,39854,6828
14000US47045964000,55864,6456
14000US47045964200,42582,5727
14000US47045964300,36620,8689
14000US47045964500,54650,9731
14000US47047060501,38750,12125
14000US47045964600,42660,5876
14000US47045964800,45298,14625
14000US47045964900,50096,5303
14000US47047060300,40667,12273
14000US47047060401,67281,20093
14000US47047060502,42088,6804
14000US47047060402,70980,14358
14000US47047060403,71192,15904
14000US47047060404,70803,5885
14000US47047060600,47038,8305
14000US47047060800,58462,10880
14000US47047060701,62083,7403
14000US47047060702,77768,12867
14000US47051960500,39605,9422
14000US47049965000,46683,3334
14000US47049965100,24342,3285
14000US47049965200,35858,3364
14000US47049965300,33498,4509
14000US47051960100,38244,2997
14000US47051960201,63559,6998
14000US47051960600,37027,6120
14000US47051960202,45448,8634
14000US47051960300,54905,6239
14000US47051960400,50040,3037
14000US47051960700,56685,10733
14000US47053966200,32532,5125
14000US47051960800,48641,6120
14000US47053966100,37689,3863
14000US47053966700,33971,7368
14000US47053967300,46641,11472
14000US47053966800,42375,12997
14000US47053966300,41813,3483
14000US47053966400,41202,9859
14000US47053966500,42935,13067
14000US47053966600,48008,6604
14000US47053967400,49504,4389
14000US47053966900,27483,8602
14000US47053967000,36978,4009
14000US47053967100,85536,10761
14000US47053980100,,
14000US47055920300,56658,4973
14000US47055920100,49063,11998
14000US47055920200,40784,6967
14000US47057500402,46875,5741
14000US47055920400,36976,8153
14000US47055920500,44688,6585
14000US47055920600,44552,10156
14000US47055920700,47813,3006
14000US47055920800,47643,9111
14000US47057500100,36541,5681
14000US47057500200,50150,5241
14000US47059090100,28346,2474
14000US47057500300,42131,6217
14000US47057500401,35085,2903
14000US47059090500,43093,11162
14000US47059090200,44861,7613
14000US47059090300,40707,6662
14000US47059090400,41020,6121
14000US47059091500,36220,6848
14000US47059090600,48095,10403
14000US47059090700,37065,5788
14000US47059090800,42936,9015
14000US47059091000,37756,2985
14000US47061955000,31543,4869
14000US47059091100,49243,10369
14000US47059091200,44555,10693
14000US47059090900,48233,6345
14000US47061955100,44811,9293
14000US47063100100,30842,3476
14000US47059091300,39302,6915
14000US47061955200,37988,6194
14000US47059091400,40917,7997
14000US47061955300,37128,7275
14000US47063100200,34864,7057
14000US47063101100,52429,11820
14000US47063100300,18953,3413
14000US47063100400,35115,4900
14000US47063100500,51061,6926
14000US47063100600,47108,5682
14000US47063100700,47905,9431
14000US47063100800,31364,5266
14000US47063101200,61733,9766
14000US47063100900,44549,5000
14000US47065000800,46188,8356
14000US47065000400,26078,4827
14000US47063101000,47055,8685
14000US47065000600,74464,11739
14000US47065000700,75099,13768
14000US47065001100,30647,5388
14000US47065002400,30394,4342
14000US47065001200,24970,10808
14000US47065001300,22500,9620
14000US47065001400,35357,10475
14000US47065001600,11968,1654
14000US47065001800,48056,9843
14000US47065002500,26259,2324
14000US47065001900,21004,4001
14000US47065002000,47734,13171
14000US47065002300,24922,9576
14000US47065003000,38189,3561
14000US47065002600,25972,5516
14000US47065002800,57969,5995
14000US47065002900,37083,12957
14000US47065010303,69615,10665
14000US47065003100,47361,20116
14000US47065003200,36689,9405
14000US47065003300,41879,9582
14000US47065003400,35786,5121
14000US47065010101,72790,10207
14000US47065010304,66688,7151
14000US47065010103,65893,10598
14000US47065010104,55927,15799
14000US47065010201,70000,9403
14000US47065010202,50588,7586
14000US47065010411,69736,11818
14000US47065010305,70203,14909
14000US47065010306,42575,5192
14000US47065010412,57156,8378
14000US47065010433,40335,9920
14000US47065010307,44177,5255
14000US47065010413,77097,10434
14000US47065010600,48569,7188
14000US47065010431,58826,10770
14000US47065010432,73600,15908
14000US47065010434,54022,22756
14000US47065010700,35893,9653
14000US47065010435,50307,7698
14000US47065010501,55959,7473
14000US47065010502,62457,6037
14000US47065010800,40625,2698
14000US47065010903,50139,10854
14000US47065010901,52340,3672
14000US47065010902,57045,12904
14000US47065011323,72934,5338
14000US47065011001,52969,4874
14000US47065011002,102162,12432
14000US47065011100,100625,15974
14000US47065011201,80473,19458
14000US47065011203,86774,9788
14000US47065011324,113177,13476
14000US47065011204,56010,10718
14000US47065011311,61736,15585
14000US47065011314,75000,10442
14000US47065011321,70072,14203
14000US47065011411,45833,11408
14000US47065011325,92267,15824
14000US47065011326,47902,7793
14000US47065011402,42443,6031
14000US47065011413,58417,4225
14000US47065011445,47045,6404
14000US47065011800,48700,4955
14000US47065011446,58341,8774
14000US47065011442,51833,14077
14000US47065011443,46685,8253
14000US47065011444,32447,3374
14000US47065011900,38669,5002
14000US47065011447,77559,7924
14000US47065011600,39669,8455
14000US47065011700,46518,12290
14000US47065012300,35439,5055
14000US47067960600,26864,4322
14000US47065012000,135114,14572
14000US47065012400,27052,7882
14000US47065012100,61518,12054
14000US47065980100,,
14000US47065980200,,
14000US47065012200,16508,5164
14000US47067960500,33003,5779
14000US47069950100,39688,5594
14000US47071920400,30595,10882
14000US47069950200,41600,9408
14000US47069950300,40965,6456
14000US47069950400,39497,7005
14000US47069950500,40637,6001
14000US47071920500,47112,11851
14000US47069950600,29886,4430
14000US47071920600,44135,8887
14000US47071920100,46115,6885
14000US47073050100,41848,5772
14000US47071920200,35795,4738
14000US47073050200,39273,15082
14000US47071920300,47472,20760
14000US47073050900,34063,6670
14000US47073050301,39159,8575
14000US47075930100,59509,10076
14000US47073050302,39837,8672
14000US47073050503,43790,8578
14000US47073050601,33255,5290
14000US47075930200,44615,13578
14000US47073050602,58355,14201
14000US47073050400,37588,3874
14000US47075930301,37970,3310
14000US47073050501,42528,4121
14000US47073050700,49509,6703
14000US47073050502,40203,10591
14000US47075930302,29851,5416
14000US47073050800,31886,9922
14000US47079969200,39255,3626
14000US47077975300,53976,5565
14000US47075930400,33533,6195
14000US47075930500,37163,9841
14000US47079969300,30880,7322
14000US47077975000,49800,6419
14000US47077975100,38301,6326
14000US47077975200,46063,10625
14000US47077975400,29487,4395
14000US47077975500,37154,3564
14000US47079969000,44962,4758
14000US47079969100,39722,8599
14000US47079969400,25208,4922
14000US47079969500,38565,8191
14000US47079969700,41071,9921
14000US47079969600,49909,5606
14000US47083120300,40476,7085
14000US47079969800,38445,5149
14000US47081950100,48490,3880
14000US47081950200,42437,7357
14000US47081950301,31406,10242
14000US47081950302,39023,5344
14000US47081950400,43971,6409
14000US47081950500,39000,5033
14000US47085130100,42875,10320
14000US47083120100,48442,5776
14000US47083120200,42100,5178
14000US47085130500,62813,11007
14000US47085130200,42807,2763
14000US47085130300,35576,5043
14000US47085130400,40944,5160
14000US47089070100,42347,6639
14000US47089070600,46727,5342
14000US47089070200,45303,8392
14000US47089070300,36333,6591
14000US47089070400,50339,10798
14000US47087960100,39375,6914
14000US47087960200,37237,8189
14000US47087960300,40201,4039
14000US47087960400,26402,6362
14000US47089070700,57252,4394
14000US47089070500,42956,7269
14000US47089070800,54167,9862
14000US47093000800,26129,4996
14000US47091956100,38701,6287
14000US47089070900,54348,6122
